url,address,neighborhood,rent,beds,baths,flexible_rooms,zip
https://www.renthop.com/listings/106-meserole-street/2b/59606436,"106 Meserole Street, Apt 2B","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",2137,1,1.0,0,11206
https://www.renthop.com/listings/514-hudson-street/na/59445050,514 Hudson Street,"West Village, Downtown Manhattan, Manhattan",3200,0,1.0,0,10014
https://www.renthop.com/listings/cornelia-street/19/12172916,Cornelia Street,"West Village, Downtown Manhattan, Manhattan",3400,2,1.0,0,
https://www.renthop.com/listings/west-39th-street/25d/59415866,West 39th Street,"Garment District, Midtown Manhattan, Manhattan",3548,1,1.0,0,
https://www.renthop.com/listings/174-avenue-b/3w/59553416,"174 Avenue B, Apt 3W","Alphabet City, East Village, Downtown Manhattan, Manhattan",2750,2,1.0,0,10009
https://www.renthop.com/listings/east-90th-street-great-deal-for-one-bedroom/2c/59451114,"East 90th Street, Great Deal f...","Yorkville, Upper East Side, Upper Manhattan, Manhattan",1765,1,1.0,0,
https://www.renthop.com/listings/east-94th-street/1fw/59431941,East 94th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",1900,1,1.0,0,
https://www.renthop.com/listings/2023-caton-ave/18/59294802,"2023 Caton Ave, Apt 18","Flatbush, Central Brooklyn, Brooklyn",2150,2,1.0,0,11226
https://www.renthop.com/listings/333-east-56th-street/na/58989485,333 East 56th Street,"Sutton Place, Midtown East, Midtown Manhattan, Manhattan",2495,1,1.0,0,10022
https://www.renthop.com/listings/broadway-30th-street/1/59483311,Broadway & 30th Street,"Astoria, Northwestern Queens, Queens",1495,0,1.0,0,
https://www.renthop.com/listings/885-park-ave/c1/59390209,"885 Park Ave, Apt C1","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",3750,4,2.0,0,10075
https://www.renthop.com/listings/leonard-street/05/59215661,Leonard Street,"Tribeca, Downtown Manhattan, Manhattan",3578,1,1.0,0,
https://www.renthop.com/listings/2300-5th-ave/15g/59558459,"2300 5th Ave, Apt 15G","Central Harlem, Upper Manhattan, Manhattan",1725,0,1.0,0,10037
https://www.renthop.com/listings/ocean-avenue/3f/59528833,Ocean Avenue,"Flatbush, Central Brooklyn, Brooklyn",1650,0,1.0,0,
https://www.renthop.com/listings/676-riverside-drive/7b/59322694,676 Riverside Drive,"Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",2350,2,1.0,1,10031
https://www.renthop.com/listings/676-riverside-drive-5ee/5ee/59234816,"676 Riverside Drive, Apt 5EE","Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",1650,1,1.0,0,10031
https://www.renthop.com/listings/west-34th-street/6c05/59435704,West 34th Street,"Koreatown, Midtown Manhattan, Manhattan",2750,1,1.0,0,
https://www.renthop.com/listings/hamilton-terrace/7/59588309, Hamilton Terrace,"Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",1800,1,1.0,0,
https://www.renthop.com/listings/228-manhattan-avenue/2f/59563504,"228 Manhattan Avenue, Apt 2F","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",2800,2,2.0,0,11206
https://www.renthop.com/listings/410-east-89th-street/1c/59464073,"410 East 89th Street, Apt 1C","Yorkville, Upper East Side, Upper Manhattan, Manhattan",2012,1,1.0,0,10128
https://www.renthop.com/listings/525-west-52nd-street/7fn/15890783,"525 West 52nd Street, Apt 7FN","Hell's Kitchen, Midtown Manhattan, Manhattan",3000,1,1.0,0,10019
https://www.renthop.com/listings/300-east-75th-st/9-22n/14963929,"300 East 75th Street, Apt 9/22...","Upper East Side, Upper Manhattan, Manhattan",5171,3,3.0,0,10021
https://www.renthop.com/listings/374-kosciuszko-street/316/59497775,"374 Kosciuszko Street, Apt 316...","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",2108,1,1.0,0,11221
https://www.renthop.com/listings/west-68th-street/3a/58917647,West 68th Street,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",1750,0,1.0,0,
https://www.renthop.com/listings/64-85-booth-st/unit-5b/59598916,"64-85 Booth St, Apt UNIT 5B","Rego Park, Northwestern Queens, Queens",2600,2,1.5,0,
https://www.renthop.com/listings/west-33rd-street/4bc/59341893,West 33rd Street,"Koreatown, Midtown Manhattan, Manhattan",2450,0,1.0,0,
https://www.renthop.com/listings/east-78th-street/3-a/59545135,East 78th Street,"Upper East Side, Upper Manhattan, Manhattan",1850,1,1.0,0,
https://www.renthop.com/listings/536-fort-washington-avenue/5g/59413344,"536 Fort Washington Avenue, Ap...","Hudson Heights, Washington Heights, Upper Manhattan, Manhattan",2550,2,1.0,0,10033
https://www.renthop.com/listings/60-w-84th-st/1r/59256585,"60 W 84th St, Apt 1R","Upper West Side, Upper Manhattan, Manhattan",2095,0,1.0,0,10024
https://www.renthop.com/listings/884-riverside-drive/1b/58876378,"884 Riverside Drive, Apt 1B","Washington Heights, Upper Manhattan, Manhattan",1825,1,1.0,0,10032
https://www.renthop.com/listings/7-east-32nd-street/3h/59355165,"7 East 32nd Street, Apt 3H","Murray Hill, Midtown Manhattan, Manhattan",3150,3,1.0,0,10016
https://www.renthop.com/listings/30-95-29th-st/6y/59596374,"30-95 29th St, Apt 6Y","Astoria, Northwestern Queens, Queens",1905,1,1.0,0,
https://www.renthop.com/listings/30-95-29th-st/6z/59596230,"30-95 29th St, Apt 6Z","Astoria, Northwestern Queens, Queens",1905,1,1.0,0,
https://www.renthop.com/listings/449-west-125th-street/3c/15887734,"449 West 125th Street, Apt 3C","Manhattanville, West Harlem, Upper Manhattan, Manhattan",1800,1,1.0,0,10027
https://www.renthop.com/listings/426-e-153rd-st/2f/59501609,"426 E 153rd St, Apt 2F","Melrose, West Bronx, Bronx",1750,1,1.0,0,10455
https://www.renthop.com/listings/west-54th-street/24i/58642253,"550 West 54th Street, Apt 24I","Hell's Kitchen, Midtown Manhattan, Manhattan",3400,1,2.0,0,10019
https://www.renthop.com/listings/128-mac-dougal-street/1b/59607724,"126 Mac Dougal Street, Apt 1B","Greenwich Village, Downtown Manhattan, Manhattan",2350,1,1.0,0,10012
https://www.renthop.com/listings/43-avenue/1d/59584171,"58-06 43 Avenue, Apt 1D","Woodside, Northwestern Queens, Queens",1750,1,1.0,0,
https://www.renthop.com/listings/east-86th-street/17ke/59475145,East 86th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",5100,1,1.0,0,
https://www.renthop.com/listings/31-39-41st/2/59598760,31-39 41st,"Astoria, Northwestern Queens, Queens",3500,3,2.0,0,
https://www.renthop.com/listings/226-west-116th/na/59475824,226 West 116th,"Little Senegal, Central Harlem, Upper Manhattan, Manhattan",1075,0,1.0,0,10026
https://www.renthop.com/listings/west-52nd-street/4qn/58375325,West 52nd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",3495,1,1.0,0,
https://www.renthop.com/listings/york-avenue/24d/59464818,York Avenue,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",3746,1,1.0,0,
https://www.renthop.com/listings/spruce-street/36v/59521019,Spruce Street,"Financial District, Downtown Manhattan, Manhattan",3030,0,1.0,0,
https://www.renthop.com/listings/25-66-33rd-street/3r/13151521,"25-66 33rd Street, Apt 3R","Astoria, Northwestern Queens, Queens",2000,1,1.0,0,
https://www.renthop.com/listings/1-astor-place/na/59380228,1 Astor Place,"NoHo, Downtown Manhattan, Manhattan",4375,2,1.0,0,10003
https://www.renthop.com/listings/1332-3rd-avenue/1b/59596670,"1332 3rd Avenue, Apt 1B","Upper East Side, Upper Manhattan, Manhattan",1750,0,1.0,0,10075
https://www.renthop.com/listings/175-pinehurst-avenue/3e/58600304,"175 Pinehurst Avenue, Apt 3E","Hudson Heights, Washington Heights, Upper Manhattan, Manhattan",2025,1,1.0,0,10033
https://www.renthop.com/listings/west-79th-street/0011c/59502044,West 79th Street,"Upper West Side, Upper Manhattan, Manhattan",3707,1,1.0,0,
https://www.renthop.com/listings/west-79th-street/0007d/59524108,West 79th Street,"Upper West Side, Upper Manhattan, Manhattan",3707,1,1.0,0,
https://www.renthop.com/listings/23-88-32nd-street-astoria-ny-11105/2f/59402406,"23-86 32nd Street, Apt 2F","Astoria, Northwestern Queens, Queens",1850,2,1.0,0,
https://www.renthop.com/listings/138-haven-avenue/24d/59017879,"138 Haven Avenue, Apt 24D","Washington Heights, Upper Manhattan, Manhattan",2995,4,1.0,0,10032
https://www.renthop.com/listings/east-87th-street/8k/59587467,East 87th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",2789,0,1.0,0,
https://www.renthop.com/listings/874-43-street/a4-b/59460727,"874 43 Street, Apt A4/B","Sunset Park, South Brooklyn, Brooklyn",2000,2,1.0,0,11232
https://www.renthop.com/listings/harrison-street/40-09h/59432125,Harrison Street,"Tribeca, Downtown Manhattan, Manhattan",5895,2,1.0,0,
https://www.renthop.com/listings/331-east-33rd-street/5d/59434724,"331 East 33rd Street, Apt 5D","Kips Bay, Midtown Manhattan, Manhattan",2474,2,1.0,0,10016
https://www.renthop.com/listings/170-avenue-b/2s/59553419,"170 Avenue B, Apt 2S","Alphabet City, East Village, Downtown Manhattan, Manhattan",1750,0,1.0,0,10009
https://www.renthop.com/listings/wall-street/915/59596026,Wall Street,"Financial District, Downtown Manhattan, Manhattan",3385,1,1.0,0,
https://www.renthop.com/listings/west-37th-street/720/59606513,West 37th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",1876,0,1.0,0,
https://www.renthop.com/listings/john-street/1906/59115681,John Street,"Financial District, Downtown Manhattan, Manhattan",3800,2,2.0,0,
https://www.renthop.com/listings/36-linden-street/7c/59563706,"36 Linden Street, Apt 7C","Bushwick, Northern Brooklyn, Brooklyn",2650,3,1.0,0,11221
https://www.renthop.com/listings/east-85th-street-no-fee-two-month-free/3r1/59451198,"East 85th Street, No Fee, Two ...","Yorkville, Upper East Side, Upper Manhattan, Manhattan",2163,3,1.0,0,
https://www.renthop.com/listings/stanton-street/5c/59581951,Stanton Street,"Lower East Side, Downtown Manhattan, Manhattan",4900,4,2.0,0,
https://www.renthop.com/listings/317-east-73rd-street/4fw/59402328,"317 East 73rd Street, Apt 4FW","Upper East Side, Upper Manhattan, Manhattan",2100,1,1.5,0,10021
https://www.renthop.com/listings/west-31st-street/24e/59415930,West 31st Street,"Chelsea, Midtown Manhattan, Manhattan",2815,0,1.0,0,
https://www.renthop.com/listings/tribeca/19m/58278328,Tribeca,"Tribeca, Downtown Manhattan, Manhattan",4300,2,2.0,1,
https://www.renthop.com/listings/prince-st/14a/15761247,Prince St.,"NoLita, Downtown Manhattan, Manhattan",2420,1,1.0,0,
https://www.renthop.com/listings/east-78th-street/1b/59541948,East 78th Street,"Upper East Side, Upper Manhattan, Manhattan",1625,0,1.0,0,
https://www.renthop.com/listings/19-22-22nd-drive/2b/59083915,19-22 22nd Drive,"Ditmars, Astoria, Northwestern Queens, Queens",2350,2,1.0,0,
https://www.renthop.com/listings/66-w-9th-st/43/59573179,"66 W 9th St, Apt 43","Greenwich Village, Downtown Manhattan, Manhattan",2595,1,1.0,0,10011
https://www.renthop.com/listings/135-william-street/2a/13005786,"135 William Street, Apt 2A","Financial District, Downtown Manhattan, Manhattan",5775,5,2.0,0,10038
https://www.renthop.com/listings/attorney-st/a/14747103,Attorney St.,"Lower East Side, Downtown Manhattan, Manhattan",4915,4,2.0,0,
https://www.renthop.com/listings/riverside-boulevard/915/59487020,Riverside Boulevard,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",3245,1,1.0,0,
https://www.renthop.com/listings/east-36-st/na/57639044,east 36 st ,"Murray Hill, Midtown Manhattan, Manhattan",2259,1,1.0,0,
https://www.renthop.com/listings/york-avenue/6h/59460646,York Avenue,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",4746,2,2.0,0,
https://www.renthop.com/listings/4411-church-ave/6k/15859720,"4411 Church Avenue, Apt 6K","East Flatbush, Central Brooklyn, Brooklyn",1475,0,1.0,0,11203
https://www.renthop.com/listings/east-31st-street/e17f/58428784,East 31st Street,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan",3270,2,2.0,1,
https://www.renthop.com/listings/885-park-ave/2e/59390196,"885 Park Ave, Apt 2E","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",2495,3,1.0,0,10075
https://www.renthop.com/listings/401-east-62nd-street/4d/59528403,"401 East 62nd Street, Apt #4D","Upper East Side, Upper Manhattan, Manhattan",1750,0,1.0,0,10065
https://www.renthop.com/listings/east-86th-street/5we/59475143,East 86th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",3900,1,1.0,0,
https://www.renthop.com/listings/east-81st-street/2a/58868615,East 81st Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",1742,0,1.0,0,
https://www.renthop.com/listings/16-dean-st/2c/59238917,"16 Dean St., Apt 2C","Boerum Hill, South Brooklyn, Brooklyn",2100,1,1.0,0,11201
https://www.renthop.com/listings/jay-street/9d/14680841,Jay Street,"Tribeca, Downtown Manhattan, Manhattan",4395,2,1.0,0,
https://www.renthop.com/listings/attorney-street/5-c/59582416,Attorney Street,"Lower East Side, Downtown Manhattan, Manhattan",4913,4,2.0,0,
https://www.renthop.com/listings/23rd-ave-and-steinway-street/2f/59587138,23rd Ave and Steinway Street,"Astoria, Northwestern Queens, Queens",1700,1,1.0,0,
https://www.renthop.com/listings/jay-street/9d/14680841,Jay Street,"Tribeca, Downtown Manhattan, Manhattan",4395,2,1.0,0,
https://www.renthop.com/listings/235-east-46th-street/1-j/58662631,"235 East 46th Street, Apt 1J","East Flatbush, Central Brooklyn, Brooklyn",2350,0,1.0,0,10017
https://www.renthop.com/listings/262-e-2nd-st/2e/59595511,"262 E 2nd St, Apt 2E","Alphabet City, East Village, Downtown Manhattan, Manhattan",1950,1,1.0,0,10009
https://www.renthop.com/listings/east-village/na/59607841,East Village,"Bowery, Downtown Manhattan, Manhattan",1900,0,1.0,0,
https://www.renthop.com/listings/96-fifth-avenue/6h/58573360,"96 5th Avenue, Apt 6H","Flatiron District, Midtown Manhattan, Manhattan",3800,2,1.0,1,10011
https://www.renthop.com/listings/west-16th-street-and-7th-ave/ph/59470646,West 16th Street and 7th Ave,"Chelsea, Midtown Manhattan, Manhattan",12250,3,3.0,0,
https://www.renthop.com/listings/42-west-72nd-street/4b/58618948,"42 West 72nd Street, Apt 4B","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",1900,0,1.0,0,10023
https://www.renthop.com/listings/43-25-hunter-street/4513w/14475074,"43-25 Hunter Street, Apt 4513W...","Long Island City, Northwestern Queens, Queens",3671,2,2.0,0,
https://www.renthop.com/listings/east-houston-street/3aa/59575582,East Houston Street,"Alphabet City, East Village, Downtown Manhattan, Manhattan",1599,0,1.0,0,
https://www.renthop.com/listings/233-berkeley-place/3/59238915,"233 Berkeley Place, Apt 3","North Slope, Park Slope, South Brooklyn, Brooklyn",1750,0,1.0,0,11217
https://www.renthop.com/listings/east-29th-st/na/14980720,East 29th St,"Rose Hill, Kips Bay, Midtown Manhattan, Manhattan",2795,1,1.0,0,
https://www.renthop.com/listings/madison-st/phg/59250659,Madison St,"Ridgewood, Northwestern Queens, Queens",3250,2,1.0,0,
https://www.renthop.com/listings/east-83rd-street/15d/58439901, East 83rd Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",3550,1,1.0,0,
https://www.renthop.com/listings/30-43-48th-street/2f/59519204,"30-43 48th Street, Apt 2F","Astoria, Northwestern Queens, Queens",1850,1,1.0,0,
https://www.renthop.com/listings/31-74-33rd-street/1f/59554426,"31-74 33rd Street, Apt 1F","Astoria, Northwestern Queens, Queens",2200,2,1.0,0,
https://www.renthop.com/listings/577-vanderbilt-ave/3r/58972248,"577 Vanderbilt Avenue, Apt 3R","Prospect Heights, Northwestern Brooklyn, Brooklyn",2790,1,1.0,0,11238
https://www.renthop.com/listings/jane-street/3s/59409987,Jane Street,"West Village, Downtown Manhattan, Manhattan",6195,2,2.0,0,
https://www.renthop.com/listings/42-west-72nd-street/1c/58524407,"42 West 72nd Street, Apt 1C","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",2000,0,1.0,0,10023
https://www.renthop.com/listings/305-east-86th-st/19ce/14419415,"305 East 86th Street, Apt 19CE...","Yorkville, Upper East Side, Upper Manhattan, Manhattan",6378,3,2.0,1,10028
https://www.renthop.com/listings/west-15th-street/na/59573805,West 15th Street,"Chelsea, Midtown Manhattan, Manhattan",3550,1,1.0,0,
https://www.renthop.com/listings/29th-st-and-30th-dr/5/14086756,29th St and 30th Dr,"Astoria, Northwestern Queens, Queens",1900,1,1.0,0,
https://www.renthop.com/listings/40-avenue-b/3e/58538570,"40 Avenue B, Apt 3E","Alphabet City, East Village, Downtown Manhattan, Manhattan",4495,3,1.5,0,10009
https://www.renthop.com/listings/west-31-street/58a/59358954,West 31 Street,"Chelsea, Midtown Manhattan, Manhattan",4800,2,2.0,0,
https://www.renthop.com/listings/battery-place/12f/59409866,Battery Place,"Battery Park City, Downtown Manhattan, Manhattan",4300,1,1.0,0,
https://www.renthop.com/listings/north-end-avenue/9m/59432152,North End Avenue,"Battery Park City, Downtown Manhattan, Manhattan",3675,0,1.0,0,
https://www.renthop.com/listings/broadway/3/59431925,Broadway,"Williamsburg, Northern Brooklyn, Brooklyn",2200,2,1.0,0,
https://www.renthop.com/listings/battery-place/phg/59563733,Battery Place,"Battery Park City, Downtown Manhattan, Manhattan",15000,3,3.0,0,
https://www.renthop.com/listings/west-21st-street/807/59409652,West 21st Street,"Chelsea, Midtown Manhattan, Manhattan",3469,1,1.0,0,
https://www.renthop.com/listings/227-54th-street/3/59606409,"227 54th Street, Apt 3","Sunset Park, South Brooklyn, Brooklyn",3000,4,2.0,0,11220
https://www.renthop.com/listings/broadway-ditmars-st/3b/58946807,Broadway & Ditmars St,"Bushwick, Northern Brooklyn, Brooklyn",700,0,2.0,0,
https://www.renthop.com/listings/west-forty-fifth-street/39n/59341843,West Forty Fifth Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",4995,2,2.0,0,
https://www.renthop.com/listings/jackson-ave/na/13809966,Jackson Ave,"Long Island City, Northwestern Queens, Queens",3191,2,1.0,1,
https://www.renthop.com/listings/east-36th-st/44-l/15182145,East 36th St,"Murray Hill, Midtown Manhattan, Manhattan",4360,2,2.0,0,
https://www.renthop.com/listings/245-east-19th-street/9n/58441439,"245 East 19th Street, Apt 9N","Gramercy Park, Midtown Manhattan, Manhattan",2525,1,1.0,1,10003
https://www.renthop.com/listings/611-w-135th-st/24/57646922,"611 W 135th St, Apt 24","Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",2350,2,1.0,0,10031
https://www.renthop.com/listings/149-w-4th-st/2e/59573171,"149 W 4th St, Apt 2E","Greenwich Village, Downtown Manhattan, Manhattan",2195,1,1.0,0,10012
https://www.renthop.com/listings/54-w-84th-st/3r/59595488,"54 W 84th St, Apt 3R","Upper West Side, Upper Manhattan, Manhattan",1950,1,1.0,0,10024
https://www.renthop.com/listings/302-east-38th-street/b/58914925,"302 East 38th Street, Apt B","Murray Hill, Midtown Manhattan, Manhattan",1725,0,1.0,0,10016
https://www.renthop.com/listings/east-78th-street/3f/59018110,east 78th Street,"Upper East Side, Upper Manhattan, Manhattan",1625,0,1.0,0,
https://www.renthop.com/listings/east-5th-street/6/59575573,East 5th Street,"Alphabet City, East Village, Downtown Manhattan, Manhattan",4800,3,1.0,0,
https://www.renthop.com/listings/31-16-68th-street/1h/59598915,"31-16 68th Street, Apt 1H","Jackson Heights, Northwestern Queens, Queens",1925,1,1.0,0,
https://www.renthop.com/listings/334-east-55th-street/15/59541766,"334 East 55th Street, Apt 15","Sutton Place, Midtown East, Midtown Manhattan, Manhattan",3995,3,2.0,0,10022
https://www.renthop.com/listings/west-105th-street-broadway/3rw/59278006,West 105th Street & Broadway,"Manhattan Valley, Upper West Side, Upper Manhattan, Manhattan",1765,1,1.0,0,
https://www.renthop.com/listings/924-dekalb-avenue/3l/59441417,"924 Dekalb Avenue, Apt 3L","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",1980,2,1.0,0,11221
https://www.renthop.com/listings/34th-and-lexington-ave/5o/59581964,"120 East 34th Street, Apt 5O","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan",2340,1,1.0,1,10016
https://www.renthop.com/listings/74-mac-dougal-street/3l/59611845,74 Mac Dougal Street,"Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",1925,2,1.0,0,11233
https://www.renthop.com/listings/217-court-st/4f/59331434,"217 Court Street, Apt 4F","Boerum Hill, South Brooklyn, Brooklyn",4830,4,2.0,0,11201
https://www.renthop.com/listings/43-10-crescent-street/337/59403760,"43-10 Crescent Street, Apt 337...","Long Island City, Northwestern Queens, Queens",2163,0,1.0,0,
https://www.renthop.com/listings/27-commerce-st/5b/59541558,"27 Commerce St, Apt 5B","West Village, Downtown Manhattan, Manhattan",2500,1,1.0,0,10014
https://www.renthop.com/listings/north-end-avenue/24f/59582007,North End Avenue,"Battery Park City, Downtown Manhattan, Manhattan",6246,2,2.0,0,
https://www.renthop.com/listings/gold-street/4p/59392435,Gold Street,"Financial District, Downtown Manhattan, Manhattan",3995,1,1.0,0,
https://www.renthop.com/listings/wall-street/008h/59587448,Wall Street,"Financial District, Downtown Manhattan, Manhattan",4904,3,2.0,0,
https://www.renthop.com/listings/west-90th-street/7/58939128,West 90th Street,"Upper West Side, Upper Manhattan, Manhattan",1800,0,1.0,0,
https://www.renthop.com/listings/east-48th-street/7b/58863071,East 48th Street,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",4900,3,2.0,0,
https://www.renthop.com/listings/226-east-36-street/4a/59418239,"226 East 36 Street, Apt 4A","Murray Hill, Midtown Manhattan, Manhattan",1811,1,1.0,0,10016
https://www.renthop.com/listings/1670-gates-ave/201/59606344,"1670 Gates Avenue, Apt 201","Ridgewood, Northwestern Queens, Queens",1833,0,1.0,0,11385
https://www.renthop.com/listings/330-east-43rd-street/502/59257881,"330 East 43rd Street, Apt 502","Tudor City, Midtown East, Midtown Manhattan, Manhattan",2595,1,1.0,0,10017
https://www.renthop.com/listings/311-west-50th-street/6p/15890787,"311 West 50th Street, Apt 6P","Hell's Kitchen, Midtown Manhattan, Manhattan",2295,0,1.0,0,10019
https://www.renthop.com/listings/w-125th-st/6/59535342,W 125th St,"Central Harlem, Upper Manhattan, Manhattan",1970,2,1.0,0,
https://www.renthop.com/listings/99-clay-street/7c/59607362,"99 Clay Street, Apt 7C","Greenpoint, Northern Brooklyn, Brooklyn",1625,1,1.0,0,11222
https://www.renthop.com/listings/west-forty-eighth-street/017t/59341816,West Forty Eighth Street,"Theater District, Midtown Manhattan, Manhattan",4995,2,2.0,0,
https://www.renthop.com/listings/west-13-street/00010/59596156,West 13 Street,"West Village, Downtown Manhattan, Manhattan",2276,0,1.0,0,
https://www.renthop.com/listings/390-vernon-avenue/na/59532470,390 Vernon Avenue,"Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",1750,0,1.0,0,11206
https://www.renthop.com/listings/water-st/1611/13082066,"200 Water Street, Apt 1611","Financial District, Downtown Manhattan, Manhattan",3225,1,1.0,1,10038
https://www.renthop.com/listings/72-macdougal-street/2/59525585,"72 Mac Dougal Street, Apt 2","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",1925,2,1.0,0,11233
https://www.renthop.com/listings/east-52nd-street/1b/15242184, East 52nd Street,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",3800,2,1.0,0,
https://www.renthop.com/listings/top-floor-2-bedroom-2000-yankee-stadium-city-skyline-views/8i/59465039,"837 Washington Avenue, Apt 8I","Melrose, West Bronx, Bronx",2100,2,1.0,0,10451
https://www.renthop.com/listings/309-5th-avenue/5d/59358578,"309 5th Avenue, Apt 5D","Murray Hill, Midtown Manhattan, Manhattan",2868,1,1.0,0,10016
https://www.renthop.com/listings/river-terrace/17p/59464358,River Terrace,"Battery Park City, Downtown Manhattan, Manhattan",3986,1,1.0,0,
https://www.renthop.com/listings/west-8-street/5f/59518712,West 8 Street,"Greenwich Village, Downtown Manhattan, Manhattan",2630,1,1.0,0,
https://www.renthop.com/listings/east-77th-street/815/59403503,East 77th Street,"Upper East Side, Upper Manhattan, Manhattan",5079,2,2.0,0,
https://www.renthop.com/listings/water-street/507/59535437,Water Street,"DUMBO, Northwestern Brooklyn, Brooklyn",2996,1,1.0,0,
https://www.renthop.com/listings/330-east-53rd-st/na/14229322,330 East 53rd Street,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",3500,2,1.0,0,10022
https://www.renthop.com/listings/119-east-89th-street/1bb/58233233,"119 East 89th Street, Apt 1BB","Carnegie Hill, Upper East Side, Upper Manhattan, Manhattan",1950,2,1.0,0,10128
https://www.renthop.com/listings/fulton-and-water-st/1117/14849641,FULTON AND WATER ST,"Financial District, Downtown Manhattan, Manhattan",2900,1,1.0,1,
https://www.renthop.com/listings/1-astor-place/na/59066504,1 Astor Place,"NoHo, Downtown Manhattan, Manhattan",3290,1,1.0,0,10003
https://www.renthop.com/listings/24-35-steinway-street/15/59235402,"24-35 Steinway Street, Apt 15","Astoria, Northwestern Queens, Queens",1875,2,1.0,0,
https://www.renthop.com/listings/west-55th-st/lpr17hstu/58089212,West 55th St,"Theater District, Midtown Manhattan, Manhattan",2495,0,1.0,0,
https://www.renthop.com/listings/235-west-22nd-street/evn/59360121,"235 West 22nd Street, Apt EVN","Chelsea, Midtown Manhattan, Manhattan",2447,0,1.0,1,10011
https://www.renthop.com/listings/west-43rd-st/30u/15923657,West 43rd St,"Hell's Kitchen, Midtown Manhattan, Manhattan",3150,1,1.0,0,
https://www.renthop.com/listings/301-east-79th-st/15r/59413678,"301 East 79th St, Apt 15R","Yorkville, Upper East Side, Upper Manhattan, Manhattan",2800,1,1.0,0,10075
https://www.renthop.com/listings/404-west-44th-st/na/59535263,404 West 44th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2650,2,1.0,0,10036
https://www.renthop.com/listings/east-9th-street/16/15464262,East 9th Street,"Alphabet City, East Village, Downtown Manhattan, Manhattan",2958,2,1.0,0,
https://www.renthop.com/listings/hanover-sq/4f/59402480,Hanover Sq,"Financial District, Downtown Manhattan, Manhattan",3045,1,1.0,0,
https://www.renthop.com/listings/235-west-48th-street/34h/15214586,"235 West 48th Street, Apt 34H","Theater District, Midtown Manhattan, Manhattan",4463,2,2.0,0,10036
https://www.renthop.com/listings/525-west-52nd-street/7fn/59234399,"525 West 52nd Street, Apt 7FN","Hell's Kitchen, Midtown Manhattan, Manhattan",3000,1,1.0,0,10019
https://www.renthop.com/listings/60-water-street/504/14481520,"60 Water Street, Apt 504","DUMBO, Northwestern Brooklyn, Brooklyn",3071,1,1.0,0,11201
https://www.renthop.com/listings/87-christopher-street/17/58849101,"87 Christopher Street, Apt 17","West Village, Downtown Manhattan, Manhattan",1999,0,1.0,0,10014
https://www.renthop.com/listings/175-east-96th-street/4nc/59222326,"175 East 96th Street, Apt 4NC","East Harlem, Upper Manhattan, Manhattan",2765,1,1.0,0,10128
https://www.renthop.com/listings/317-hicks-st/3/59545390,"317 Hicks St., Apt 3","Brooklyn Heights, Northwestern Brooklyn, Brooklyn",2500,2,1.0,0,11201
https://www.renthop.com/listings/147-montague-st/2/59403211,"147 Montague Street, Apt 2","Brooklyn Heights, Northwestern Brooklyn, Brooklyn",2650,1,1.0,0,11201
https://www.renthop.com/listings/west-13-street/00022/59596030,West 13 Street,"West Village, Downtown Manhattan, Manhattan",2208,0,1.0,0,
https://www.renthop.com/listings/east-17th-street/2/58441470,East 17th Street,"Flatiron District, Midtown Manhattan, Manhattan",10000,5,2.0,0,
